,timestamp,lon,lat,tmpf,relh,drct,sknt,p01i,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,smps,sknt_E,sknt_N,smps_E,smps_N,tmpc,elevation,sigma,station,valid,skyc1,skyc2,skyc3,metar
68,1672462200,-176.646,51.878,33.957142857142856,92.44857142857143,280.0,2.0,0.01,,1000.0,1500.0,3940.0,,,,1.028888,-1.9696155060244163,0.34729635533385994,-1.0132568793812249,0.17866452622337226,1.087301587301587,4.0,585663.3263837765,PADK,2022-12-31 04:50,BKN,OVC,,PADK 310450Z AUTO 28002KT BKN010 OVC015 01/00 A2875 RMK P0001 T00100000 CIG 8V13  MADISHF
69,1672462500,-176.646,51.878,33.99285714285714,92.31642857142857,270.0,2.0,0.01,,1000.0,1500.0,3894.0,,,,1.028888,-2.0,-3.6739403974420594e-16,-1.028888,-1.8900365938216828e-16,1.1071428571428572,4.0,585663.3263837765,PADK,2022-12-31 04:55,BKN,OVC,,PADK 310455Z AUTO 27002KT BKN010 OVC015 01/00 A2875 RMK P0001 T00100000 CIG 8V13  MADISHF
70,1672462560,-176.646,51.878,34.0,92.29,260.0,3.0,0.01,,1000.0,1500.0,3884.8,,,,1.543332,-2.954423259036624,-0.520944533000791,-1.5198853190718369,-0.2679967893350589,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 04:56,BKN,OVC,,PADK 310456Z AUTO 26003KT BKN010 OVC015 01/00 A2875 RMK AO2 SLP735 P0001 T00110000 PWINO FZRANO $
71,1672462800,-176.646,51.878,33.93333333333333,92.53666666666668,250.0,2.0,0.006666666666666667,,1200.0,1700.0,3848.0,,,,1.028888,-1.8793852415718164,-0.6840402866513386,-0.9668384612151716,-0.35190042122606124,1.0740740740740735,4.0,585663.3263837765,PADK,2022-12-31 05:00,BKN,OVC,,PADK 310500Z AUTO 25002KT BKN012 OVC017 01/00 A2875 RMK T00100000 MADISHF
72,1672463100,-176.646,51.878,33.849999999999994,92.845,240.0,2.0,0.0025000000000000005,,1000.0,1700.0,3802.0,,,,1.028888,-1.7320508075688767,-1.0000000000000009,-0.8910431456489633,-0.5144440000000005,1.0277777777777766,4.0,585663.3263837765,PADK,2022-12-31 05:05,SCT,OVC,,PADK 310505Z AUTO 24002KT SCT010 OVC017 01/00 A2875 RMK T00100000 MADISHF
73,1672463280,-176.646,51.878,33.8,93.03,230.0,3.0,0.0,,1000.0,1700.0,3774.4,,,,1.543332,-2.2981333293569337,-1.9283628290596186,-1.1822609024876984,-0.9920346872327465,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 05:08,SCT,OVC,,PADK 310508Z AUTO 23003KT SCT010 OVC017 01/00 A2875 RMK AO2 PWINO FZRANO $
74,1672463400,-176.646,51.878,33.8,93.03,230.0,2.0,0.0,,1000.0,1700.0,3756.0,,,,1.028888,-1.5320888862379558,-1.2855752193730792,-0.788173934991799,-0.6613564581551643,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 05:10,SCT,OVC,,PADK 310510Z AUTO 23002KT SCT010 OVC017 01/00 A2875 RMK T00100000 MADISHF
75,1672463700,-176.646,51.878,33.8,93.03,210.0,2.0,0.0,,1200.0,1700.0,3710.0,,,,1.028888,-1.0000000000000002,-1.7320508075688772,-0.5144440000000001,-0.8910431456489635,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 05:15,BKN,OVC,,PADK 310515Z AUTO 21002KT BKN012 OVC017 01/00 A2875 RMK T00100000 MADISHF
76,1672464000,-176.646,51.878,33.8,93.03,0.0,0.0,0.0,,1200.0,1700.0,3664.0,,,,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 05:20,BKN,OVC,,PADK 310520Z AUTO 00000KT BKN012 OVC017 01/00 A2875 RMK T00100000 MADISHF
77,1672464060,-176.646,51.878,33.8,93.03,0.0,0.0,0.0,,1200.0,1700.0,3654.8,,,,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 05:21,BKN,OVC,,PADK 310521Z AUTO 00000KT BKN012 OVC017 01/00 A2875 RMK AO2 PWINO FZRANO $
78,1672464300,-176.646,51.878,33.82285714285714,92.94542857142858,0.0,0.0,0.001379310344827586,,1000.0,1700.0,3618.0,,,,0.0,0.0,0.0,0.0,0.0,1.0126984126984113,4.0,585663.3263837765,PADK,2022-12-31 05:25,BKN,OVC,,PADK 310525Z AUTO 00000KT BKN010 OVC017 01/00 A2875 RMK T00100000 CIG 9V13  MADISHF
79,1672464600,-176.646,51.878,33.85142857142857,92.8397142857143,0.0,0.0,0.003103448275862069,,1000.0,1500.0,3572.0,,,,0.0,0.0,0.0,0.0,0.0,1.0285714285714274,4.0,585663.3263837765,PADK,2022-12-31 05:30,BKN,OVC,,PADK 310530Z AUTO 00000KT BKN010 OVC015 01/00 A2875 RMK T00100000 CIG 9V14  MADISHF
80,1672464900,-176.646,51.878,33.879999999999995,92.73400000000001,0.0,0.0,0.004827586206896552,,1000.0,1472.7272727272727,3526.0,,,,0.0,0.0,0.0,0.0,0.0,1.0444444444444436,4.0,585663.3263837765,PADK,2022-12-31 05:35,OVC,,,PADK 310535Z AUTO 00000KT OVC010 01/00 A2875 RMK T00100000 CIG 9V13  MADISHF
81,1672465200,-176.646,51.878,33.90857142857143,92.62828571428572,220.0,2.0,0.006551724137931035,,1000.0,1445.4545454545455,3480.0,,,,1.028888,-1.2855752193730785,-1.532088886237956,-0.661356458155164,-0.7881739349917991,1.0603174603174597,4.0,585663.3263837765,PADK,2022-12-31 05:40,OVC,,,PADK 310540Z AUTO 22002KT OVC010 01/00 A2875 RMK T00100000 MADISHF
82,1672465500,-176.646,51.878,33.93714285714286,92.52257142857144,220.0,2.0,0.008275862068965517,,1000.0,1418.1818181818182,3434.0,,,,1.028888,-1.2855752193730785,-1.532088886237956,-0.661356458155164,-0.7881739349917991,1.0761904761904757,4.0,585663.3263837765,PADK,2022-12-31 05:45,OVC,,,PADK 310545Z AUTO 22002KT OVC010 01/00 A2875 RMK T00100000 MADISHF
83,1672465800,-176.646,51.878,33.965714285714284,92.41685714285715,0.0,0.0,0.01,,1000.0,1390.909090909091,3388.0,,,,0.0,0.0,0.0,0.0,0.0,1.0920634920634917,4.0,585663.3263837765,PADK,2022-12-31 05:50,OVC,,,PADK 310550Z AUTO 00000KT OVC010 01/00 A2875 RMK P0001 T00100000 CIG 7V14  MADISHF
84,1672466100,-176.646,51.878,33.994285714285716,92.31114285714287,0.0,0.0,0.01,,800.0,1363.6363636363635,3342.0,,,,0.0,0.0,0.0,0.0,0.0,1.107936507936508,4.0,585663.3263837765,PADK,2022-12-31 05:55,OVC,,,PADK 310555Z AUTO 00000KT OVC008 01/00 A2875 RMK P0001 T00100000 CIG 7V12  MADISHF
85,1672466160,-176.646,51.878,34.0,92.29,0.0,0.0,0.01,,800.0,1358.1818181818182,3332.8,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 05:56,OVC,,,PADK 310556Z AUTO 00000KT OVC008 01/00 A2875 RMK AO2 CIG 007V012 SLP737 P0001 60003 T00110000 10028 20006 51006 PWINO FZRANO $
86,1672466400,-176.646,51.878,34.0,92.56800000000001,240.0,2.0,0.01,,800.0,1336.3636363636365,3296.0,,,,1.028888,-1.7320508075688767,-1.0000000000000009,-0.8910431456489633,-0.5144440000000005,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:00,OVC,,,PADK 310600Z AUTO 24002KT OVC008 01/00 A2875 RMK T00100000 CIG 6V12  MADISHF
87,1672466700,-176.646,51.878,34.0,92.91550000000001,250.0,2.0,0.01,,800.0,1309.090909090909,3250.0,,,,1.028888,-1.8793852415718164,-0.6840402866513386,-0.9668384612151716,-0.35190042122606124,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:05,OVC,,,PADK 310605Z AUTO 25002KT OVC008 01/00 A2875 RMK T00100000 CIG 6V12  MADISHF
88,1672467000,-176.646,51.878,34.0,93.263,260.0,2.0,0.01,,800.0,1281.8181818181818,3204.0,,,,1.028888,-1.969615506024416,-0.34729635533386066,-1.0132568793812247,-0.17866452622337262,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:10,OVC,,,PADK 310610Z AUTO 26002KT OVC008 01/00 A2875 RMK T00100000 CIG 6V10  MADISHF
89,1672467300,-176.646,51.878,34.0,93.6105,260.0,2.0,0.01,,600.0,1254.5454545454545,3158.0,,,,1.028888,-1.969615506024416,-0.34729635533386066,-1.0132568793812247,-0.17866452622337262,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:15,OVC,,,PADK 310615Z AUTO 26002KT OVC006 01/00 A2875 RMK T00100000 MADISHF
90,1672467600,-176.646,51.878,34.0,93.958,250.0,2.0,0.01,,600.0,1227.2727272727273,3112.0,,,,1.028888,-1.8793852415718164,-0.6840402866513386,-0.9668384612151716,-0.35190042122606124,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:20,OVC,,,PADK 310620Z AUTO 25002KT OVC006 01/00 A2875 RMK T00100000 MADISHF
91,1672467900,-176.646,51.878,34.0,94.3055,0.0,0.0,0.01,,600.0,1200.0,3066.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:25,BKN,OVC,,PADK 310625Z AUTO 00000KT BKN006 OVC012 01/00 A2876 RMK P0001 T00100000 MADISHF
92,1672468200,-176.646,51.878,34.0,94.653,230.0,2.0,0.01,,600.0,1200.0,3020.0,,,,1.028888,-1.5320888862379558,-1.2855752193730792,-0.788173934991799,-0.6613564581551643,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:30,BKN,OVC,,PADK 310630Z AUTO 23002KT BKN006 OVC012 01/00 A2876 RMK P0001 T00100000 MADISHF
93,1672468500,-176.646,51.878,34.0,95.0005,250.0,2.0,0.01,,600.0,1150.0,2974.0,,,,1.028888,-1.8793852415718164,-0.6840402866513386,-0.9668384612151716,-0.35190042122606124,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:35,OVC,,,PADK 310635Z AUTO 25002KT OVC006 01/00 A2876 RMK P0001 T00100000 VRB03KT CIG 5V11  MADISHF
94,1672468800,-176.646,51.878,34.0,95.348,0.0,0.0,0.01,,600.0,1100.0,2928.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:40,BKN,OVC,,PADK 310640Z AUTO 00000KT BKN006 OVC011 01/00 A2876 RMK P0001 T00100000 MADISHF
95,1672469100,-176.646,51.878,34.0,95.6955,0.0,0.0,0.01,,600.0,1100.0,2882.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:45,BKN,OVC,,PADK 310645Z AUTO 00000KT BKN006 OVC011 01/00 A2876 RMK P0001 T00100000 MADISHF
96,1672469400,-176.646,51.878,34.0,96.04299999999999,0.0,0.0,0.01,,600.0,1260.0,2836.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:50,OVC,,,PADK 310650Z AUTO 00000KT OVC006 01/01 A2876 RMK P0001 T00100010 CIG 4V10  MADISHF
97,1672469700,-176.646,51.878,34.0,96.39049999999999,0.0,0.0,0.01,,600.0,1420.0,2790.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:55,OVC,,,PADK 310655Z AUTO 00000KT OVC006 01/01 A2876 RMK P0001 T00100010 CIG 4V10  MADISHF
98,1672469760,-176.646,51.878,34.0,96.46,0.0,0.0,0.01,,600.0,1452.0,2780.8,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 06:56,OVC,,,PADK 310656Z AUTO 00000KT OVC006 01/01 A2876 RMK AO2 SLP739 P0001 T00110006 PWINO FZRANO $
99,1672470000,-176.646,51.878,34.0,96.46,0.0,0.0,0.01,,600.0,1580.0,2744.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:00,OVC,,,PADK 310700Z AUTO 00000KT OVC006 01/01 A2876 RMK T00100010 MADISHF
100,1672470300,-176.646,51.878,34.0,96.46,0.0,0.0,0.01,,600.0,1740.0,2698.0,,,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:05,OVC,,,PADK 310705Z AUTO 00000KT OVC006 01/00 A2876 RMK T00100000 MADISHF
101,1672470600,-176.646,51.878,34.0,96.46,330.0,2.0,0.01,,600.0,1900.0,2652.0,,,,1.028888,-1.0000000000000009,1.7320508075688767,-0.5144440000000005,0.8910431456489633,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:10,BKN,OVC,,PADK 310710Z AUTO 33002KT BKN006 OVC019 01/00 A2876 RMK T00100000 MADISHF
102,1672470900,-176.646,51.878,34.0,96.46,350.0,2.0,0.01,,600.0,1900.0,2606.0,,,,1.028888,-0.3472963553338608,1.969615506024416,-0.17866452622337267,1.0132568793812247,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:15,BKN,OVC,,PADK 310715Z AUTO 35002KT BKN006 OVC019 01/00 A2876 RMK T00100000 MADISHF
103,1672471200,-176.646,51.878,34.0,96.46,360.0,4.0,0.01,,600.0,1600.0,2560.0,,,,2.057776,-9.797174393178826e-16,4.0,-5.040097583524488e-16,2.057776,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:20,OVC,,,PADK 310720Z AUTO 36004KT OVC006 01/01 A2876 RMK T00100010 MADISHF
104,1672471500,-176.646,51.878,34.0,96.46,10.0,5.0,0.01,,600.0,1300.0,2514.0,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:25,BKN,OVC,,PADK 310725Z AUTO 01005KT BKN006 OVC013 01/01 A2876 RMK P0001 T00100010 MADISHF
105,1672471800,-176.646,51.878,34.0,96.46,10.0,5.0,0.01,,600.0,1700.0,2468.0,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:30,BKN,OVC,,PADK 310730Z AUTO 01005KT BKN006 OVC017 01/01 A2876 RMK P0001 T00100010 MADISHF
106,1672472100,-176.646,51.878,34.0,96.46,350.0,5.0,0.01,,600.0,1700.0,2422.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:35,BKN,OVC,,PADK 310735Z AUTO 35005KT BKN006 OVC017 01/01 A2876 RMK P0001 T00100010 MADISHF
107,1672472400,-176.646,51.878,34.0,96.46,360.0,5.0,0.01,,600.0,1600.0,2376.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:40,OVC,,,PADK 310740Z AUTO 36005KT OVC006 01/01 A2876 RMK P0001 T00100010 MADISHF
108,1672472700,-176.646,51.878,34.0,96.46,360.0,4.0,0.01,,600.0,1500.0,2330.0,,,,2.057776,-9.797174393178826e-16,4.0,-5.040097583524488e-16,2.057776,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:45,OVC,,,PADK 310745Z AUTO 36004KT OVC006 01/01 A2876 RMK P0001 T00100010 CIG 5V11  MADISHF
109,1672473300,-176.646,51.878,34.0,96.46,360.0,5.0,0.01,,800.0,1300.0,2238.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:55,BKN,OVC,,PADK 310755Z AUTO 36005KT BKN008 OVC013 01/01 A2876 RMK P0001 T00100010 CIG 5V11  MADISHF
110,1672473360,-176.646,51.878,34.0,96.46,350.0,6.0,0.01,,800.0,1300.0,2228.8,,,,3.086664,-1.0418890660015823,5.908846518073248,-0.535993578670118,3.0397706381436738,1.1111111111111112,4.0,585663.3263837765,PADK,2022-12-31 07:56,BKN,OVC,,PADK 310756Z AUTO 35006KT BKN008 OVC013 01/01 A2876 RMK AO2 CIG 005V011 SLP740 P0001 T00110006 400280000 PWINO FZRANO $
111,1672473600,-176.646,51.878,33.96190476190476,97.13428571428571,350.0,5.0,0.008095238095238096,,800.0,1300.0,2192.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,1.0899470899470898,4.0,585663.3263837765,PADK,2022-12-31 08:00,BKN,OVC,,PADK 310800Z AUTO 35005KT BKN008 OVC013 01/01 A2876 RMK T00100010 CIG 5V9  MADISHF
112,1672473900,-176.646,51.878,33.91428571428571,97.97714285714285,350.0,5.0,0.005714285714285714,,800.0,1500.0,2146.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,1.0634920634920628,4.0,585663.3263837765,PADK,2022-12-31 08:05,SCT,OVC,,PADK 310805Z AUTO 35005KT SCT008 OVC015 01/01 A2876 RMK T00100010 MADISHF
113,1672474200,-176.646,51.878,33.86666666666667,98.82,350.0,5.0,0.003333333333333334,,800.0,1300.0,2100.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,1.037037037037036,4.0,585663.3263837765,PADK,2022-12-31 08:10,BKN,BKN,OVC,PADK 310810Z AUTO 35005KT BKN008 BKN013 OVC021 01/01 A2876 RMK T00100010 CIG 6V11  MADISHF
114,1672474500,-176.646,51.878,33.819047619047616,99.66285714285715,350.0,5.0,0.0009523809523809528,,800.0,1300.0,2900.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,1.0105820105820091,4.0,585663.3263837765,PADK,2022-12-31 08:15,FEW,BKN,OVC,PADK 310815Z AUTO 35005KT FEW008 BKN013 OVC029 01/01 A2876 RMK T00100010 MADISHF
115,1672474620,-176.646,51.878,33.8,100.0,360.0,5.0,0.0,,800.0,1300.0,2900.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 08:17,FEW,BKN,OVC,PADK 310817Z AUTO 36005KT FEW008 BKN013 OVC029 01/01 A2876 RMK AO2 PWINO FZRANO $
116,1672474800,-176.646,51.878,33.8,100.0,360.0,4.0,0.0,,700.0,1400.0,2900.0,,,,2.057776,-9.797174393178826e-16,4.0,-5.040097583524488e-16,2.057776,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 08:20,FEW,BKN,OVC,PADK 310820Z AUTO 36004KT FEW007 BKN014 OVC029 01/01 A2876 RMK T00100010 MADISHF
117,1672475100,-176.646,51.878,33.8,100.0,10.0,5.0,0.0,,1100.0,1700.0,7000.0,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 08:25,SCT,BKN,OVC,PADK 310825Z AUTO 01005KT SCT011 BKN017 OVC070 01/01 A2876 RMK T00100010 MADISHF
118,1672475220,-176.646,51.878,33.8,100.0,360.0,6.0,0.0,,1100.0,1700.0,7000.0,,,,3.086664,-1.4695761589768238e-15,6.0,-7.560146375286731e-16,3.086664,0.9999999999999984,4.0,585663.3263837765,PADK,2022-12-31 08:27,SCT,BKN,OVC,PADK 310827Z AUTO 36006KT SCT011 BKN017 OVC070 01/01 A2876 RMK AO2 PWINO FZRANO $
119,1672475400,-176.646,51.878,33.717241379310344,99.55206896551724,360.0,5.0,0.0,,1100.0,1700.0,7000.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.9540229885057457,4.0,585663.3263837765,PADK,2022-12-31 08:30,SCT,BKN,OVC,PADK 310830Z AUTO 36005KT SCT011 BKN017 OVC070 01/01 A2876 RMK T00100010 MADISHF
120,1672475700,-176.646,51.878,33.57931034482758,98.8055172413793,360.0,5.0,0.0,,1100.0,1700.0,2900.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.8773946360153245,4.0,585663.3263837765,PADK,2022-12-31 08:35,FEW,BKN,OVC,PADK 310835Z AUTO 36005KT FEW011 BKN017 OVC029 01/01 A2876 RMK T00100010 MADISHF
121,1672476000,-176.646,51.878,33.44137931034483,98.05896551724138,360.0,4.0,0.0,,1200.0,1700.0,2900.0,,,,2.057776,-9.797174393178826e-16,4.0,-5.040097583524488e-16,2.057776,0.8007662835249034,4.0,585663.3263837765,PADK,2022-12-31 08:40,FEW,BKN,OVC,PADK 310840Z AUTO 36004KT FEW012 BKN017 OVC029 01/01 A2876 RMK T00100010 MADISHF
122,1672476300,-176.646,51.878,33.30344827586207,97.31241379310345,340.0,5.0,0.0,,1700.0,2300.0,7000.0,,,,2.57222,-1.7101007166283468,4.698463103929541,-0.8797510530651533,2.4170961530379285,0.7241379310344822,4.0,585663.3263837765,PADK,2022-12-31 08:45,BKN,BKN,OVC,PADK 310845Z AUTO 34005KT BKN017 BKN023 OVC070 01/01 A2876 RMK T00100010 MADISHF
123,1672476600,-176.646,51.878,33.16551724137931,96.56586206896552,350.0,5.0,0.0,,1700.0,2300.0,12000.0,,,,2.57222,-0.868240888334652,4.92403876506104,-0.4466613155584317,2.5331421984530618,0.647509578544061,4.0,585663.3263837765,PADK,2022-12-31 08:50,BKN,BKN,OVC,PADK 310850Z AUTO 35005KT BKN017 BKN023 OVC120 01/00 A2877 RMK T00100000 MADISHF
124,1672476900,-176.646,51.878,33.02758620689655,95.81931034482758,360.0,5.0,0.0,,1500.0,2300.0,12000.0,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.5708812260536398,4.0,585663.3263837765,PADK,2022-12-31 08:55,BKN,BKN,OVC,PADK 310855Z AUTO 36005KT BKN015 BKN023 OVC120 01/00 A2877 RMK T00100000 MADISHF
125,1672476960,-176.646,51.878,33.0,95.67,10.0,5.0,0.0,,1500.0,2000.0,12000.0,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,0.5555555555555556,4.0,585663.3263837765,PADK,2022-12-31 08:56,BKN,BKN,OVC,PADK 310856Z AUTO 01005KT BKN015 BKN020 OVC120 01/00 A2877 RMK AO2 SLP741 60002 T00060000 51005 PWINO FZRANO $
126,1672477200,-176.646,51.878,33.13333333333333,95.67266666666667,20.0,5.0,0.0009090909090909092,,1500.0,12000.0,11625.0,,,,2.57222,1.7101007166283435,4.698463103929543,0.8797510530651517,2.4170961530379294,0.6296296296296297,4.0,585663.3263837765,PADK,2022-12-31 09:00,BKN,OVC,,PADK 310900Z AUTO 02005KT BKN015 OVC120 01/01 A2877 RMK T00100010 MADISHF
127,1672477500,-176.646,51.878,33.3,95.676,360.0,5.0,0.0020454545454545456,,1500.0,12000.0,11156.25,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.7222222222222222,4.0,585663.3263837765,PADK,2022-12-31 09:05,BKN,OVC,,PADK 310905Z AUTO 36005KT BKN015 OVC120 01/01 A2877 RMK T00100010 MADISHF
128,1672477800,-176.646,51.878,33.46666666666667,95.67933333333333,360.0,5.0,0.0031818181818181824,,1500.0,12000.0,10687.5,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,0.8148148148148149,4.0,585663.3263837765,PADK,2022-12-31 09:10,BKN,OVC,,PADK 310910Z AUTO 36005KT BKN015 OVC120 01/01 A2877 RMK T00100010 MADISHF
129,1672478100,-176.646,51.878,33.63333333333333,95.68266666666666,360.0,4.0,0.004318181818181818,,1500.0,10934.782608695652,10218.75,,,,2.057776,-9.797174393178826e-16,4.0,-5.040097583524488e-16,2.057776,0.9074074074074074,4.0,585663.3263837765,PADK,2022-12-31 09:15,OVC,,,PADK 310915Z AUTO 36004KT OVC015 01/01 A2877 RMK T00100010 MADISHF
130,1672478400,-176.646,51.878,33.8,95.68599999999999,10.0,5.0,0.005454545454545455,,1500.0,9869.565217391304,9750.0,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,1.0,4.0,585663.3263837765,PADK,2022-12-31 09:20,OVC,,,PADK 310920Z AUTO 01005KT OVC015 01/01 A2877 RMK T00100010 MADISHF
131,1672478700,-176.646,51.878,33.96666666666667,95.68933333333334,360.0,5.0,0.006590909090909092,,1500.0,8804.347826086956,9281.25,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,1.0925925925925926,4.0,585663.3263837765,PADK,2022-12-31 09:25,OVC,,,PADK 310925Z AUTO 36005KT OVC015 01/01 A2877 RMK T00100010 MADISHF
132,1672479000,-176.646,51.878,34.13333333333333,95.69266666666667,360.0,5.0,0.0077272727272727285,,1500.0,7739.130434782609,8812.5,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,1.1851851851851851,4.0,585663.3263837765,PADK,2022-12-31 09:30,OVC,,,PADK 310930Z AUTO 36005KT OVC015 01/01 A2877 RMK T00100010 MADISHF
133,1672479300,-176.646,51.878,34.3,95.696,10.0,5.0,0.008863636363636365,,1500.0,6673.913043478261,8343.75,,,,2.57222,0.8682408883346516,4.92403876506104,0.4466613155584316,2.5331421984530618,1.2777777777777777,4.0,585663.3263837765,PADK,2022-12-31 09:35,OVC,,,PADK 310935Z AUTO 01005KT OVC015 01/01 A2877 RMK T00100010 MADISHF
134,1672479600,-176.646,51.878,34.46666666666667,95.69933333333333,20.0,4.0,0.01,,1500.0,5608.695652173913,7875.0,,,,2.057776,1.3680805733026749,3.7587704831436337,0.7038008424521213,1.9336769224303436,1.3703703703703705,4.0,585663.3263837765,PADK,2022-12-31 09:40,OVC,,,PADK 310940Z AUTO 02004KT OVC015 02/01 A2877 RMK P0001 T00200010 MADISHF
135,1672479900,-176.646,51.878,34.63333333333333,95.70266666666666,20.0,5.0,0.01,,1500.0,4543.478260869565,7406.25,,,,2.57222,1.7101007166283435,4.698463103929543,0.8797510530651517,2.4170961530379294,1.462962962962963,4.0,585663.3263837765,PADK,2022-12-31 09:45,OVC,,,PADK 310945Z AUTO 02005KT OVC015 02/01 A2877 RMK P0001 T00200010 MADISHF
136,1672480200,-176.646,51.878,34.8,95.70599999999999,20.0,5.0,0.01,,1500.0,3478.260869565218,6937.5,,,,2.57222,1.7101007166283435,4.698463103929543,0.8797510530651517,2.4170961530379294,1.5555555555555556,4.0,585663.3263837765,PADK,2022-12-31 09:50,OVC,,,PADK 310950Z AUTO 02005KT OVC015 02/01 A2877 RMK P0001 T00200010 MADISHF
137,1672480500,-176.646,51.878,34.96666666666667,95.70933333333333,360.0,5.0,0.01,,1500.0,2413.04347826087,6468.75,,,,2.57222,-1.2246467991473533e-15,5.0,-6.30012197940561e-16,2.57222,1.6481481481481481,4.0,585663.3263837765,PADK,2022-12-31 09:55,OVC,,,PADK 310955Z AUTO 36005KT OVC015 02/01 A2877 RMK P0001 T00200010 MADISHF
138,1672480560,-176.646,51.878,35.0,95.71,360.0,6.0,0.01,,1500.0,2200.0,6375.0,,,,3.086664,-1.4695761589768238e-15,6.0,-7.560146375286731e-16,3.086664,1.6666666666666667,4.0,585663.3263837765,PADK,2022-12-31 09:56,BKN,OVC,,PADK 310956Z AUTO 36006KT BKN015 OVC022 02/01 A2877 RMK AO2 SLP742 P0001 T00170011 PWINO FZRANO $
